symbol,month,return
^FTSE,2022-12-01,-0.016160287255711586
AZN.L,2023-01-01,-0.05760945015224533
BATS.L,2023-01-01,-0.05818972375701031
BP.L,2023-01-01,0.0289514445779175
DGE.L,2023-01-01,-0.03626628278577555
GSK.L,2023-01-01,-0.00992655673119758
HSBA.L,2023-01-01,0.14538658755441058
LSEG.L,2023-01-01,0.037138084496329764
NG.L,2023-01-01,0.02729599226604192
RIO.L,2023-01-01,0.08604788245464165
SHEL.L,2023-01-01,0.020426188617696257
ULVR.L,2023-01-01,-0.017731454258957103
VOD.L,2023-01-01,0.10021926402022889
^FTSE,2023-01-01,0.042046735308012534
AZN.L,2023-02-01,0.027157556155008318
BATS.L,2023-02-01,0.015225859421147781
BP.L,2023-02-01,0.11887016210655926
DGE.L,2023-02-01,0.002553545542028931
GSK.L,2023-02-01,0.0014967586970880905
HSBA.L,2023-02-01,0.06365747134354235
LSEG.L,2023-02-01,0.0035045246111640527
NG.L,2023-02-01,0.02219083229779313
RIO.L,2023-02-01,-0.10099169187545855
SHEL.L,2023-02-01,0.06235212053335328
ULVR.L,2023-02-01,0.006765244829261731
VOD.L,2023-02-01,0.06907869963825351
^FTSE,2023-02-01,0.01336926985668096
AZN.L,2023-03-01,0.031840656768943626
BATS.L,2023-03-01,-0.10116339329467841
BP.L,2023-03-01,-0.0748487094505366
DGE.L,2023-03-01,0.023888294080307213
GSK.L,2023-03-01,0.002522384296550695
HSBA.L,2023-03-01,-0.14490698523369697
LSEG.L,2023-03-01,0.05700881056769614
NG.L,2023-03-01,0.04523987463529634
RIO.L,2023-03-01,-0.04151815653921667
SHEL.L,2023-03-01,-0.09023699925377172
ULVR.L,2023-03-01,0.012971592983092348
VOD.L,2023-03-01,-0.11096616991664499
^FTSE,2023-03-01,-0.031547574865618676
AZN.L,2023-04-01,0.04474593378176344
BATS.L,2023-04-01,0.029997737377798872
BP.L,2023-04-01,0.045166726104007356
DGE.L,2023-04-01,0.0022111078925461567
GSK.L,2023-04-01,0.008362517059905967
HSBA.L,2023-04-01,0.04290824033228276
LSEG.L,2023-04-01,0.05907351032865977
NG.L,2023-04-01,0.042844495840509686
RIO.L,2023-04-01,-0.08154993056382934
SHEL.L,2023-04-01,0.06030597071627516
ULVR.L,2023-04-01,0.05716510372950043
VOD.L,2023-04-01,0.07130442605426418
^FTSE,2023-04-01,0.030823660023267623
AZN.L,2023-05-01,-0.00734852428617731
BATS.L,2023-05-01,-0.13612140959578167
BP.L,2023-05-01,-0.1644815258603752
DGE.L,2023-05-01,-0.07896191356864778
GSK.L,2023-05-01,-0.0678058687897844
HSBA.L,2023-05-01,0.028820904176936946
LSEG.L,2023-05-01,0.024148888376657077
NG.L,2023-05-01,-0.03421805601686307
RIO.L,2023-05-01,-0.0543313994938633
SHEL.L,2023-05-01,-0.0990755710317155
ULVR.L,2023-05-01,-0.09625541137020653
VOD.L,2023-05-01,-0.22771608415100075
^FTSE,2023-05-01,-0.05544389230785571
AZN.L,2023-06-01,-0.033487666555506224
BATS.L,2023-06-01,0.020727244588190852
BP.L,2023-06-01,0.011078885793738431
DGE.L,2023-06-01,0.009515348103438532
GSK.L,2023-06-01,0.0310057190134367
HSBA.L,2023-06-01,0.051488153930089084
LSEG.L,2023-06-01,-0.021755378163099852
NG.L,2023-06-01,-0.060735891199328124
RIO.L,2023-06-01,0.041674883645269126
SHEL.L,2023-06-01,0.05348623383136448
ULVR.L,2023-06-01,0.016858943652126937
VOD.L,2023-06-01,-0.03143786847123105
^FTSE,2023-06-01,0.011403806655756566
AZN.L,2023-07-01,-0.008013524364770373
BATS.L,2023-07-01,0.0030942301851131786
BP.L,2023-07-01,0.05238359655494758
DGE.L,2023-07-01,0.005460061609744359
GSK.L,2023-07-01,-0.003028728689159347
HSBA.L,2023-07-01,0.038805970531358945
LSEG.L,2023-07-01,0.01140974785768229
NG.L,2023-07-01,-0.008687341221142071
RIO.L,2023-07-01,0.03246311052862076
SHEL.L,2023-07-01,0.00998203970763776
ULVR.L,2023-07-01,0.02256213269511743
VOD.L,2023-07-01,0.006199499846896681
^FTSE,2023-07-01,0.022048165901282054
AZN.L,2023-08-01,-0.047912768929028335
BATS.L,2023-08-01,0.002672743185607212
BP.L,2023-08-01,0.00938988639882891
DGE.L,2023-08-01,-0.04623646595835766
GSK.L,2023-08-01,0.003130874539533489
HSBA.L,2023-08-01,-0.10277973398619598
LSEG.L,2023-08-01,-0.03409433579171923
NG.L,2023-08-01,-0.040862428113526666
RIO.L,2023-08-01,-0.055111668999248596
SHEL.L,2023-08-01,0.019155610165540307
ULVR.L,2023-08-01,-0.03610657527993275
VOD.L,2023-08-01,-0.016527068436216683
^FTSE,2023-08-01,-0.03439250414870936
AZN.L,2023-09-01,0.040439166807861006
BATS.L,2023-09-01,-0.017282166772216546
BP.L,2023-09-01,0.08622473385309214
DGE.L,2023-09-01,-0.06677115105215482
GSK.L,2023-09-01,0.0716773613346887
HSBA.L,2023-09-01,0.10073667313623122
LSEG.L,2023-09-01,0.006824332259964448
NG.L,2023-09-01,-0.01035432209375353
RIO.L,2023-09-01,0.0600387894177748
SHEL.L,2023-09-01,0.07756761880733382
ULVR.L,2023-09-01,0.004935776214658631
VOD.L,2023-09-01,0.04813288844278154
^FTSE,2023-09-01,0.022463595138112767
AZN.L,2023-10-01,-0.07984754903194813
BATS.L,2023-10-01,-0.0489065948955382
BP.L,2023-10-01,-0.05572028157192923
DGE.L,2023-10-01,0.023775724759406234
GSK.L,2023-10-01,-0.023463487304933407
HSBA.L,2023-10-01,-0.08508197576517777
LSEG.L,2023-10-01,0.005570941576194285
NG.L,2023-10-01,-0.0014295835321105454
RIO.L,2023-10-01,0.015534154592367065
SHEL.L,2023-10-01,0.01542158024065212
ULVR.L,2023-10-01,-0.04352340208379879
VOD.L,2023-10-01,-0.014686813002569861
^FTSE,2023-10-01,-0.038370913928835466
AZN.L,2023-11-01,-0.012171274410805151
BATS.L,2023-11-01,0.02336013410242612
BP.L,2023-11-01,-0.04776504615363086
DGE.L,2023-11-01,-0.11715973685592976
GSK.L,2023-11-01,-0.026319133694593242
HSBA.L,2023-11-01,0.016541136132109568
LSEG.L,2023-11-01,0.07288224324456433
NG.L,2023-11-01,0.04893349697166511
RIO.L,2023-11-01,0.02703358216941907
SHEL.L,2023-11-01,-0.03313094280636301
ULVR.L,2023-11-01,-0.031109278847261248
VOD.L,2023-11-01,-0.058947687521256086
^FTSE,2023-11-01,0.017881375139888432
AZN.L,2023-12-01,0.045747529030796666
BATS.L,2023-12-01,-0.08988147349668717
BP.L,2023-12-01,-0.02740199609306914
DGE.L,2023-12-01,0.03292407600598543
GSK.L,2023-12-01,0.021467146472909555
HSBA.L,2023-12-01,0.05398860255148279
LSEG.L,2023-12-01,0.04048968655043347
NG.L,2023-12-01,0.029251777216922497
RIO.L,2023-12-01,0.07885939204481299
SHEL.L,2023-12-01,0.0044821042097856045
ULVR.L,2023-12-01,0.008058718730294004
VOD.L,2023-12-01,-0.0396077944980333
^FTSE,2023-12-01,0.03679883047010057
AZN.L,2024-01-01,-0.009478639497447629
BATS.L,2024-01-01,0.01855889643379861
BP.L,2024-01-01,-0.007969045259357595
DGE.L,2024-01-01,0.0015744800097277688
GSK.L,2024-01-01,0.0780993663703206
HSBA.L,2024-01-01,-0.027600018921843286
LSEG.L,2024-01-01,-0.036455343510007274
NG.L,2024-01-01,-0.0028395866515737184
RIO.L,2024-01-01,-0.0597798094617116
SHEL.L,2024-01-01,-0.04962647417681391
ULVR.L,2024-01-01,0.012292510265947661
VOD.L,2024-01-01,-0.01825191231583421
^FTSE,2024-01-01,-0.013356281770581025
AZN.L,2024-02-01,-0.05033717211227618
BATS.L,2024-02-01,0.002775714282106519
BP.L,2024-02-01,-0.003671766917806108
DGE.L,2024-02-01,0.034975035513936964
GSK.L,2024-02-01,0.05988041142328326
HSBA.L,2024-02-01,-0.006003183398892467
LSEG.L,2024-02-01,-0.007408424834018672
NG.L,2024-02-01,-0.016726776222225778
RIO.L,2024-02-01,-0.08017900174553283
SHEL.L,2024-02-01,0.004185785859469247
ULVR.L,2024-02-01,0.005150888543178147
VOD.L,2024-02-01,0.026386886972972465
^FTSE,2024-02-01,-7.864666562513522e-5
AZN.L,2024-03-01,0.06730181233470989
BATS.L,2024-03-01,0.025925996030166838
BP.L,2024-03-01,0.07322378894238057
DGE.L,2024-03-01,-0.012399384292478341
GSK.L,2024-03-01,0.026089295293465396
HSBA.L,2024-03-01,0.007702247583777303
LSEG.L,2024-03-01,0.06688769000286307
NG.L,2024-03-01,0.027099255503159742
RIO.L,2024-03-01,-0.011880557811566423
SHEL.L,2024-03-01,0.06613994568998145
ULVR.L,2024-03-01,0.027800603690401226
VOD.L,2024-03-01,0.019200927730160907
^FTSE,2024-03-01,0.04141108620758099
AZN.L,2024-04-01,0.12187450123361926
BATS.L,2024-04-01,-0.023124898688261272
BP.L,2024-04-01,0.04862686434828692
DGE.L,2024-04-01,-0.052634448916543064
GSK.L,2024-04-01,-0.021055846140936915
HSBA.L,2024-04-01,0.1166693571888892
LSEG.L,2024-04-01,-0.07018640500828646
NG.L,2024-04-01,-0.017029746626343434
RIO.L,2024-04-01,0.08681199969575049
SHEL.L,2024-04-01,0.08678907659665894
ULVR.L,2024-04-01,0.04054535314702075
VOD.L,2024-04-01,-0.0405498547332289
^FTSE,2024-04-01,0.02379481919826572
AZN.L,2024-05-01,0.01055592213978596
BATS.L,2024-05-01,0.026858756680068634
BP.L,2024-05-01,-0.06386072281611711
DGE.L,2024-05-01,-0.05365707408966367
GSK.L,2024-05-01,0.05446436316791723
HSBA.L,2024-05-01,0.001487435893453138
LSEG.L,2024-05-01,0.0350990259704849
NG.L,2024-05-01,-0.17199333383248913
RIO.L,2024-05-01,7.306475813935229e-4
SHEL.L,2024-05-01,-0.01805789162149694
ULVR.L,2024-05-01,0.03311332737646631
VOD.L,2024-05-01,0.11122557568517866
^FTSE,2024-05-01,0.015993554964388108
AZN.L,2024-06-01,0.013525798850743367
BATS.L,2024-06-01,0.006426416961426254
BP.L,2024-06-01,-0.02688695421229399
DGE.L,2024-06-01,-0.055091990404163196
GSK.L,2024-06-01,-0.1440591005830686
HSBA.L,2024-06-01,-0.018112683148233888
LSEG.L,2024-06-01,0.02564514840155933
NG.L,2024-06-01,6.606122781329577e-4
RIO.L,2024-06-01,-0.051523972232988234
SHEL.L,2024-06-01,0.007970845261564968
ULVR.L,2024-06-01,0.015306438850082883
VOD.L,2024-06-01,-0.08016546606234497
^FTSE,2024-06-01,-0.0135407999347527
AZN.L,2024-07-01,9.707458598781131e-4
BATS.L,2024-07-01,0.12188979782351465
BP.L,2024-07-01,-0.03501237997563144
DGE.L,2024-07-01,-0.028727721289200044
GSK.L,2024-07-01,-0.011507736625732934
HSBA.L,2024-07-01,0.02896659404757778
LSEG.L,2024-07-01,0.00741924140267626
NG.L,2024-07-01,0.11078420667820724
RIO.L,2024-07-01,-0.03422638196754457
SHEL.L,2024-07-01,0.0021149752501603645
ULVR.L,2024-07-01,0.09457765204344856
VOD.L,2024-07-01,0.037697878980076815
^FTSE,2024-07-01,0.024668401590719088
AZN.L,2024-08-01,0.07075591344343776
BATS.L,2024-08-01,0.032613498169793
BP.L,2024-08-01,-0.06619615998079237
DGE.L,2024-08-01,0.022063139498317435
GSK.L,2024-08-01,0.0916694363623701
HSBA.L,2024-08-01,-0.05432134849675681
LSEG.L,2024-08-01,0.07918988994664952
NG.L,2024-08-01,0.012697977825838633
RIO.L,2024-08-01,-0.052001541968699404
SHEL.L,2024-08-01,-0.05752105482675364
ULVR.L,2024-08-01,0.026935785061278292
VOD.L,2024-08-01,0.02696595294169036
^FTSE,2024-08-01,0.0010271502850699788
AZN.L,2024-09-01,-0.1358371195861408
BATS.L,2024-09-01,-0.04008599691302436
BP.L,2024-09-01,-0.0918925659699778
DGE.L,2024-09-01,0.05143486553889051
GSK.L,2024-09-01,-0.08860364912968263
HSBA.L,2024-09-01,0.0037427116877857573
LSEG.L,2024-09-01,-0.0029312142308799798
NG.L,2024-09-01,0.03095986136669201
RIO.L,2024-09-01,0.10517178890134156
SHEL.L,2024-09-01,-0.100358292033539
ULVR.L,2024-09-01,-0.013750791029802305
VOD.L,2024-09-01,0.008296671938024842
^FTSE,2024-09-01,-0.016805857648525328
AZN.L,2024-10-01,-0.04826389775520454
BATS.L,2024-10-01,-0.010703165619641273
BP.L,2024-10-01,-0.039180083463439826
DGE.L,2024-10-01,-0.08161272886725782
GSK.L,2024-10-01,-0.08530441634530031
HSBA.L,2024-10-01,0.06157347998174156
LSEG.L,2024-10-01,0.028456330351969226
NG.L,2024-10-01,-0.05364668902344111
RIO.L,2024-10-01,-0.05488529696446164
SHEL.L,2024-10-01,0.06137637740789041
ULVR.L,2024-10-01,-0.022783034581170508
VOD.L,2024-10-01,-0.04107752065158802
^FTSE,2024-10-01,-0.015525989410270101
AZN.L,2024-11-01,-0.039720815139721595
BATS.L,2024-11-01,0.10320593940946529
BP.L,2024-11-01,0.021180443125180477
DGE.L,2024-11-01,-0.019573375843614862
GSK.L,2024-11-01,-0.042059304972761426
HSBA.L,2024-11-01,0.029188035205303022
LSEG.L,2024-11-01,0.06934144022885512
NG.L,2024-11-01,0.016821474729039727
RIO.L,2024-11-01,-0.015976253407601112
SHEL.L,2024-11-01,-0.018288875645265202
ULVR.L,2024-11-01,-0.006066091782240804
VOD.L,2024-11-01,-0.015690734303674306
^FTSE,2024-11-01,0.021613988374236948
AZN.L,2024-12-01,-0.01366248892461441
BATS.L,2024-12-01,-0.036614284114870506
BP.L,2024-12-01,0.021475861580380215
DGE.L,2024-12-01,0.07570072243159646
GSK.L,2024-12-01,0.008577462991138663
HSBA.L,2024-12-01,0.06932942027731355
LSEG.L,2024-12-01,0.0013300813346758507
NG.L,2024-12-01,-0.04386574528797901
RIO.L,2024-12-01,-0.04421234446983565
SHEL.L,2024-12-01,-0.02216755085827803
ULVR.L,2024-12-01,-0.033087697430738104
VOD.L,2024-12-01,-0.037078474408371684
^FTSE,2024-12-01,-0.013888160389085993
