symbol,date,return
SHEL.L,2016-05-24,-0.0024138409543365933
ULVR.L,2016-05-24,0.013906901396752503
VOD.L,2016-05-24,0.0037564400343560863
^FTSE,2016-05-24,0.0134190937465576
AZN.L,2016-05-25,0.01404761329902674
BATS.L,2016-05-25,0.0027536589667426863
BP.L,2016-05-25,0.022659315983163637
DGE.L,2016-05-25,0.002687403712167736
GSK.L,2016-05-25,0.006555765759517596
HSBA.L,2016-05-25,0.027594790366797347
LSEG.L,2016-05-25,0.013358381540905037
NG.L,2016-05-25,0.002618693852140973
RIO.L,2016-05-25,0.009884653897711185
SHEL.L,2016-05-25,0.0179645274894617
ULVR.L,2016-05-25,-0.0020896769975873083
VOD.L,2016-05-25,0.009876165870494513
^FTSE,2016-05-25,0.006985992213128957
AZN.L,2016-05-26,-7.476147367153784e-4
BATS.L,2016-05-26,7.168809795403847e-4
BP.L,2016-05-26,-0.0042439453191355945
DGE.L,2016-05-26,0.0021447613295884457
GSK.L,2016-05-26,0.0020607593383639372
HSBA.L,2016-05-26,-0.0010085244257557224
LSEG.L,2016-05-26,0.00441349104146779
NG.L,2016-05-26,0.005816821727730491
RIO.L,2016-05-26,-0.0068328549977099045
SHEL.L,2016-05-26,-0.0014847000496693824
ULVR.L,2016-05-26,0.006576300665912568
VOD.L,2016-05-26,0.013449320905313792
^FTSE,2016-05-26,4.4702408785565376e-4
AZN.L,2016-05-27,0.002738404082332624
BATS.L,2016-05-27,0.004886869320777195
BP.L,2016-05-27,-0.006883727137957567
DGE.L,2016-05-27,0.008533404156377117
GSK.L,2016-05-27,-0.0030931111156220483
HSBA.L,2016-05-27,0.005590488815054134
LSEG.L,2016-05-27,-3.6718243516819827e-4
NG.L,2016-05-27,0.00895962875998316
RIO.L,2016-05-27,-0.0025426541626105918
SHEL.L,2016-05-27,-0.004467591802389101
ULVR.L,2016-05-27,0.007961648470400146
VOD.L,2016-05-27,0.0023671682687208067
^FTSE,2016-05-27,8.135619441277027e-4
AZN.L,2016-05-31,0.0013664862604339187
BATS.L,2016-05-31,-0.0017854125605112066
BP.L,2016-05-31,-0.013070073812179808
DGE.L,2016-05-31,-0.006660454960272662
GSK.L,2016-05-31,-0.0051767100020954325
HSBA.L,2016-05-31,-0.007610663081443404
LSEG.L,2016-05-31,0.0040300913180097335
NG.L,2016-05-31,-0.001983817282787825
RIO.L,2016-05-31,-0.011007440716705431
SHEL.L,2016-05-31,-0.010502809882874805
ULVR.L,2016-05-31,-0.002064089905208078
VOD.L,2016-05-31,-0.0075519641397647445
^FTSE,2016-05-31,-0.0063992029418760196
AZN.L,2016-06-01,-0.00310819484842263
BATS.L,2016-06-01,-0.007411061379076548
BP.L,2016-06-01,-0.010269783554902146
DGE.L,2016-06-01,-0.003481121615204238
GSK.L,2016-06-01,0.0017284370963614804
HSBA.L,2016-06-01,-4.4961260356438836e-4
LSEG.L,2016-06-01,-0.013620752482304028
NG.L,2016-06-01,-0.001490981383366014
RIO.L,2016-06-01,-0.03910737780565386
SHEL.L,2016-06-01,0.005115292814378653
ULVR.L,2016-06-01,0.009962995060424012
VOD.L,2016-06-01,-0.0058650756174599104
^FTSE,2016-06-01,-0.006262733609416103
AZN.L,2016-06-02,0.006577801532556136
BATS.L,2016-06-02,-0.005897400538612579
BP.L,2016-06-02,-0.0014149797853110304
DGE.L,2016-06-02,-0.00672857507029885
GSK.L,2016-06-02,-0.00207514107652571
HSBA.L,2016-06-02,0.0029182219031730736
LSEG.L,2016-06-02,7.408504832923906e-4
NG.L,2016-06-02,-0.046464266675256605
RIO.L,2016-06-02,-0.0013392271153564632
SHEL.L,2016-06-02,-0.003005843276062375
ULVR.L,2016-06-02,-0.004257458190486996
VOD.L,2016-06-02,-0.0030549733194926336
^FTSE,2016-06-02,-0.0010179446950505818
AZN.L,2016-06-03,-7.4246574005629e-4
BATS.L,2016-06-03,0.015212703039047511
BP.L,2016-06-03,0.015317028340719688
DGE.L,2016-06-03,0.005386529672929917
GSK.L,2016-06-03,0.009988398765819547
HSBA.L,2016-06-03,-0.0030306738849680886
LSEG.L,2016-06-03,-0.014549876437348504
NG.L,2016-06-03,0.020015089895640163
RIO.L,2016-06-03,0.015689749319706094
SHEL.L,2016-06-03,0.008990047373281724
ULVR.L,2016-06-03,0.011001052650818207
VOD.L,2016-06-03,-0.0017496967221281
^FTSE,2016-06-03,0.0038724715396109026
AZN.L,2016-06-06,0.00703138662602515
BATS.L,2016-06-06,0.015452732743192166
BP.L,2016-06-06,0.02710139435674745
DGE.L,2016-06-06,0.008025714384384148
GSK.L,2016-06-06,0.007851129357874829
HSBA.L,2016-06-06,0.007949480051920041
LSEG.L,2016-06-06,-0.0022572035214438735
NG.L,2016-06-06,-6.134355443242939e-4
RIO.L,2016-06-06,0.061648434511164224
SHEL.L,2016-06-06,0.014806518011491533
ULVR.L,2016-06-06,0.00917948451537594
VOD.L,2016-06-06,0.014344841217022269
^FTSE,2016-06-06,0.010221959499338852
AZN.L,2016-06-07,-0.0033246186193097603
BATS.L,2016-06-07,0.0018713902593220498
BP.L,2016-06-07,0.013078890587350431
DGE.L,2016-06-07,7.990857289128805e-4
GSK.L,2016-06-07,-0.005797424476624114
HSBA.L,2016-06-07,-0.0037986662467098847
LSEG.L,2016-06-07,-7.534119736304862e-4
NG.L,2016-06-07,0.001634112755580374
RIO.L,2016-06-07,-7.444121687578624e-4
SHEL.L,2016-06-07,0.031822001143912225
ULVR.L,2016-06-07,0.0015474460237747526
VOD.L,2016-06-07,-0.00237637421545896
^FTSE,2016-06-07,0.0017678275242545749
AZN.L,2016-06-08,-0.005317559991697374
BATS.L,2016-06-08,-7.011599176474519e-4
BP.L,2016-06-08,0.008802349244330598
DGE.L,2016-06-08,-0.002933042669252786
GSK.L,2016-06-08,-0.008241423805042346
HSBA.L,2016-06-08,1.1178023632718623e-4
LSEG.L,2016-06-08,-0.006428461136574667
NG.L,2016-06-08,0.003463605679947795
RIO.L,2016-06-08,0.01282693743914679
SHEL.L,2016-06-08,0.024748169378795447
ULVR.L,2016-06-08,-1.5436766476524348e-4
VOD.L,2016-06-08,-6.490168526841074e-4
^FTSE,2016-06-08,0.0027014159126541883
AZN.L,2016-06-09,-0.019911608673343958
BATS.L,2016-06-09,-9.360286858475083e-4
BP.L,2016-06-09,-0.006394163306635344
DGE.L,2016-06-09,-0.012629399139119021
GSK.L,2016-06-09,-0.00657331999356321
HSBA.L,2016-06-09,-0.0070764900434689745
LSEG.L,2016-06-09,-7.592155891727179e-4
NG.L,2016-06-09,5.080139798805867e-4
RIO.L,2016-06-09,-0.036186195676495066
SHEL.L,2016-06-09,-0.00864828370275893
ULVR.L,2016-06-09,-0.006517034779225648
VOD.L,2016-06-09,-0.05004601145650152
^FTSE,2016-06-09,-0.011106453739179348
AZN.L,2016-06-10,-0.025882190343999464
BATS.L,2016-06-10,-0.012719285842962984
BP.L,2016-06-10,-0.009128576539053647
DGE.L,2016-06-10,-0.020765794079139654
GSK.L,2016-06-10,-0.018921482325595998
HSBA.L,2016-06-10,-0.022342487083742955
LSEG.L,2016-06-10,-0.02693471647306129
NG.L,2016-06-10,-0.00744691811479116
RIO.L,2016-06-10,-0.013045266142284578
SHEL.L,2016-06-10,-0.002525091917678712
ULVR.L,2016-06-10,-0.01489862974795585
VOD.L,2016-06-10,-0.02209551853923481
^FTSE,2016-06-10,-0.01880569207166936
AZN.L,2016-06-13,-0.007034187861892617
BATS.L,2016-06-13,-0.016974412615140294
BP.L,2016-06-13,-0.005002495911288104
DGE.L,2016-06-13,-0.019515530488426986
GSK.L,2016-06-13,0.0017674383678322626
HSBA.L,2016-06-13,-0.006591992718441872
LSEG.L,2016-06-13,-0.018898325249654596
NG.L,2016-06-13,-0.00636909506163341
RIO.L,2016-06-13,0.004880079994766158
SHEL.L,2016-06-13,-0.004504418027842538
ULVR.L,2016-06-13,-0.015444922892251106
VOD.L,2016-06-13,-0.01760805624185973
^FTSE,2016-06-13,-0.01164407041780472
AZN.L,2016-06-14,-0.013422913083405218
BATS.L,2016-06-14,-0.01837107916367466
BP.L,2016-06-14,-0.029434124217671782
DGE.L,2016-06-14,-0.01589142015880852
GSK.L,2016-06-14,-0.016017745326232253
HSBA.L,2016-06-14,-0.012846350226588981
LSEG.L,2016-06-14,-0.02169639551473872
NG.L,2016-06-14,-0.011191373590299807
RIO.L,2016-06-14,-0.029115708444541682
SHEL.L,2016-06-14,-0.028622425840649012
ULVR.L,2016-06-14,-0.015361403049117418
VOD.L,2016-06-14,-0.007369526751544982
^FTSE,2016-06-14,-0.020303993654079228
AZN.L,2016-06-15,0.010018486365670081
BATS.L,2016-06-15,0.006852816849297679
BP.L,2016-06-15,0.0036227349509821427
DGE.L,2016-06-15,0.011941970183667916
GSK.L,2016-06-15,0.0035820082585891577
HSBA.L,2016-06-15,8.222651698279225e-4
LSEG.L,2016-06-15,-0.004069999890377354
NG.L,2016-06-15,1.0383906875766797e-4
RIO.L,2016-06-15,0.0382969724394655
SHEL.L,2016-06-15,-0.0040734454419291055
ULVR.L,2016-06-15,0.0058489213591588545
VOD.L,2016-06-15,0.007843141396682957
^FTSE,2016-06-15,0.007283247151753997
AZN.L,2016-06-16,-2.6225096064108215e-4
BATS.L,2016-06-16,0.011036511676606344
BP.L,2016-06-16,0.014772179076428608
DGE.L,2016-06-16,0.008163422561313529
GSK.L,2016-06-16,3.56886635588067e-4
HSBA.L,2016-06-16,0.0017603705360831798
LSEG.L,2016-06-16,-0.024774019297720627
NG.L,2016-06-16,0.002289803676063773
RIO.L,2016-06-16,-0.007389528030828428
SHEL.L,2016-06-16,0.007262582150758091
ULVR.L,2016-06-16,0.006297914160353163
VOD.L,2016-06-16,-0.006889208096520582
^FTSE,2016-06-16,-0.0027354879240732237
AZN.L,2016-06-17,-0.004734510559278321
BATS.L,2016-06-17,-0.007020305352359524
BP.L,2016-06-17,0.02249423524208066
DGE.L,2016-06-17,-0.007598190395641572
GSK.L,2016-06-17,-0.008253959324199681
HSBA.L,2016-06-17,0.01095956104245736
LSEG.L,2016-06-17,0.025996640053053403
NG.L,2016-06-17,-0.0032281454993451845
RIO.L,2016-06-17,0.02550328083076497
SHEL.L,2016-06-17,0.022041627621140317
ULVR.L,2016-06-17,-0.011983745128671452
VOD.L,2016-06-17,0.006889208096520694
^FTSE,2016-06-17,0.011794733459825677
AZN.L,2016-06-20,0.014396099043653349
BATS.L,2016-06-20,0.0283800772455586
BP.L,2016-06-20,0.015423748317189904
DGE.L,2016-06-20,0.023451740247195086
GSK.L,2016-06-20,0.021038412750352186
HSBA.L,2016-06-20,0.014161700357448022
LSEG.L,2016-06-20,0.055459820208664294
NG.L,2016-06-20,0.017370277911043838
RIO.L,2016-06-20,0.01730142116447291
SHEL.L,2016-06-20,0.015730367497476007
ULVR.L,2016-06-20,0.015358770101253657
VOD.L,2016-06-20,0.02316723853699409
^FTSE,2016-06-20,0.0299242622141092
AZN.L,2016-06-21,0.006346915183069748
BATS.L,2016-06-21,0.002947472588631785
BP.L,2016-06-21,0.008801431843537875
DGE.L,2016-06-21,0.006052356167802507
GSK.L,2016-06-21,-3.5286825766782875e-4
HSBA.L,2016-06-21,0.005586237135900549
LSEG.L,2016-06-21,0.009206064659453837
NG.L,2016-06-21,0.006232950657822172
RIO.L,2016-06-21,-0.004420587908689371
SHEL.L,2016-06-21,0.008050304535514736
ULVR.L,2016-06-21,0.012277597353368478
VOD.L,2016-06-21,-0.007429790206819212
^FTSE,2016-06-21,0.003636207806582074
AZN.L,2016-06-22,0.0037374851765321396
BATS.L,2016-06-22,0.0016458922483188454
BP.L,2016-06-22,0.0028731716131926545
DGE.L,2016-06-22,0.010639841296577118
GSK.L,2016-06-22,0.00211594492376122
HSBA.L,2016-06-22,0.009504605215935508
LSEG.L,2016-06-22,0.013275431217086301
NG.L,2016-06-22,0.002137147394290764
RIO.L,2016-06-22,0.017565881451580088
SHEL.L,2016-06-22,0.001105339258465453
ULVR.L,2016-06-22,0.001267525871017513
VOD.L,2016-06-22,0.00881666254906191
^FTSE,2016-06-22,0.005541438105156005
AZN.L,2016-06-23,0.0029541665649784167
BATS.L,2016-06-23,0.004924128666067342
BP.L,2016-06-23,0.009216459804207674
DGE.L,2016-06-23,-0.005169464745409469
GSK.L,2016-06-23,0.0066699845368875165
HSBA.L,2016-06-23,0.0232632757735504
LSEG.L,2016-06-23,0.030063570944476363
NG.L,2016-06-23,-0.004380601546517765
RIO.L,2016-06-23,0.010824043383457466
SHEL.L,2016-06-23,0.02266282454223345
ULVR.L,2016-06-23,0.008667477548049337
VOD.L,2016-06-23,0.006676598557247426
^FTSE,2016-06-23,0.012207163173942576
AZN.L,2016-06-24,0.03354653927924695
BATS.L,2016-06-24,0.02528896722214264
BP.L,2016-06-24,0.017166669871428886
DGE.L,2016-06-24,0.02425351121924204
GSK.L,2016-06-24,0.036417599223743484
HSBA.L,2016-06-24,-0.014406271351825784
LSEG.L,2016-06-24,-0.08984115315063702
NG.L,2016-06-24,0.004990099643775771
RIO.L,2016-06-24,-0.005999058465929984
SHEL.L,2016-06-24,0.010741379647208631
ULVR.L,2016-06-24,0.024489724959167597
VOD.L,2016-06-24,0.006404511411935613
^FTSE,2016-06-24,-0.03196602922589258
AZN.L,2016-06-27,0.023169981954265683
BATS.L,2016-06-27,0.015836941178204507
BP.L,2016-06-27,0.0032971837461830663
DGE.L,2016-06-27,0.018987809291425982
GSK.L,2016-06-27,0.004040222607572116
HSBA.L,2016-06-27,-0.0224628599168439
LSEG.L,2016-06-27,-0.08817513860586858
NG.L,2016-06-27,0.012618383014924812
RIO.L,2016-06-27,0.0038433193484269292
SHEL.L,2016-06-27,0.018523780849343856
ULVR.L,2016-06-27,0.013686138722749892
VOD.L,2016-06-27,-0.046672041627609115
^FTSE,2016-06-27,-0.025824599242038226
AZN.L,2016-06-28,0.03512464456571911
BATS.L,2016-06-28,0.02230868870710118
BP.L,2016-06-28,0.02376897552953338
DGE.L,2016-06-28,0.010912006785679777
GSK.L,2016-06-28,0.017322578937834527
HSBA.L,2016-06-28,0.012704300081761688
LSEG.L,2016-06-28,0.05317004804379226
NG.L,2016-06-28,0.02730939978267524
RIO.L,2016-06-28,0.022286339357991358
SHEL.L,2016-06-28,0.007314900376122967
ULVR.L,2016-06-28,0.016923083679776175
VOD.L,2016-06-28,0.041185136457687156
^FTSE,2016-06-28,0.026101444780976518
AZN.L,2016-06-29,0.02472987307429709
BATS.L,2016-06-29,0.02994933228949936
BP.L,2016-06-29,0.04909019030635259
DGE.L,2016-06-29,0.0307874176376352
GSK.L,2016-06-29,0.02960984450035893
HSBA.L,2016-06-29,0.02041697879024002
LSEG.L,2016-06-29,0.0318003781387368
NG.L,2016-06-29,0.03500711407850061
RIO.L,2016-06-29,0.03863465381421006
SHEL.L,2016-06-29,0.04030118993567447
ULVR.L,2016-06-29,0.024207377058114477
VOD.L,2016-06-29,0.02042268792699694
^FTSE,2016-06-29,0.035154245140357844
AZN.L,2016-06-30,0.01955419126515979
BATS.L,2016-06-30,0.03124962348633924
BP.L,2016-06-30,0.030942684173082498
DGE.L,2016-06-30,0.04459340209828184
GSK.L,2016-06-30,0.028447107134642515
HSBA.L,2016-06-30,0.028630918126278375
LSEG.L,2016-06-30,0.015528881180299253
NG.L,2016-06-30,0.03245515141367233
RIO.L,2016-06-30,0.034367558060483645
SHEL.L,2016-06-30,0.023472403578406055
ULVR.L,2016-06-30,0.03685373682317149
VOD.L,2016-06-30,0.022432837144967018
^FTSE,2016-06-30,0.02241935076142867
AZN.L,2016-07-01,0.007915814148204204
BATS.L,2016-07-01,0.007405545585233514
BP.L,2016-07-01,0.016411608376802042
DGE.L,2016-07-01,0.009776958918731288
GSK.L,2016-07-01,-0.0028083645613410403
HSBA.L,2016-07-01,0.008442623038400428
LSEG.L,2016-07-01,-0.003165784690391925
NG.L,2016-07-01,0.00863090803955769
RIO.L,2016-07-01,0.0219882732236088
SHEL.L,2016-07-01,0.013823349619550064
ULVR.L,2016-07-01,0.011390731016318196
VOD.L,2016-07-01,0.006785640598561713
^FTSE,2016-07-01,0.01123684661892835
AZN.L,2016-07-04,-0.006350174523760052
BATS.L,2016-07-04,0.00521321546190387
BP.L,2016-07-04,0.0031382741959823926
DGE.L,2016-07-04,-0.0028517560289813486
GSK.L,2016-07-04,6.246361423687839e-4
HSBA.L,2016-07-04,-0.013068165109830417
LSEG.L,2016-07-04,-0.011962227202246125
NG.L,2016-07-04,-9.052631682892339e-4
RIO.L,2016-07-04,0.004680055653364334
SHEL.L,2016-07-04,-0.012115656264796501
ULVR.L,2016-07-04,-0.0065127633456821
VOD.L,2016-07-04,-0.01450256172249198
^FTSE,2016-07-04,-0.008473268709757191
AZN.L,2016-07-05,0.017833053618440165
BATS.L,2016-07-05,0.026260594702978257
BP.L,2016-07-05,0.014994517971370016
DGE.L,2016-07-05,0.018158940446824874
GSK.L,2016-07-05,0.027111768474186792
HSBA.L,2016-07-05,0.0021542101540558893
LSEG.L,2016-07-05,-0.021488498438016698
NG.L,2016-07-05,0.02326746995002859
RIO.L,2016-07-05,-0.01260034510034801
SHEL.L,2016-07-05,0.02527518256605
ULVR.L,2016-07-05,0.022543675932965208
VOD.L,2016-07-05,0.011662643682966507
^FTSE,2016-07-05,0.003535453405823407
AZN.L,2016-07-06,-4.394636721535244e-4
BATS.L,2016-07-06,-0.027178506889747267
BP.L,2016-07-06,-0.009192149376436934
DGE.L,2016-07-06,0.0021012032649679953
GSK.L,2016-07-06,0.004246475695850502
HSBA.L,2016-07-06,-0.00636741480342634
LSEG.L,2016-07-06,-0.011127347310933466
NG.L,2016-07-06,-0.013357489663732198
RIO.L,2016-07-06,0.0015030442029905205
SHEL.L,2016-07-06,-0.010273537755474628
ULVR.L,2016-07-06,-0.014099042727368448
VOD.L,2016-07-06,-0.017434035353773202
^FTSE,2016-07-06,-0.012576044705197168
AZN.L,2016-07-07,0.008966098362238118
BATS.L,2016-07-07,0.00964681847762919
BP.L,2016-07-07,0.008640978306698638
DGE.L,2016-07-07,0.007897592109787004
GSK.L,2016-07-07,0.003625580767775291
HSBA.L,2016-07-07,0.005721751139143375
LSEG.L,2016-07-07,0.04299117176341537
NG.L,2016-07-07,-0.01126880165204025
RIO.L,2016-07-07,0.004283086140466819
SHEL.L,2016-07-07,0.00717874127778278
ULVR.L,2016-07-07,0.009057309112372052
VOD.L,2016-07-07,0.007319574465079868
^FTSE,2016-07-07,0.010802220471653308
AZN.L,2016-07-08,-0.004254229435180167
BATS.L,2016-07-08,-0.010054972024859896
BP.L,2016-07-08,0.008129290801088238
DGE.L,2016-07-08,-0.008130955413781631
GSK.L,2016-07-08,-0.003322934185635132
HSBA.L,2016-07-08,0.013579257108525727
LSEG.L,2016-07-08,0.020432904004972965
NG.L,2016-07-08,0.006326138084869584
RIO.L,2016-07-08,0.011894627736133404
SHEL.L,2016-07-08,0.002381623867631852
ULVR.L,2016-07-08,-0.0023253495234891405
VOD.L,2016-07-08,0.0077050290360624945
^FTSE,2016-07-08,0.008655732532106105
AZN.L,2016-07-11,-0.0039432834664469025
BATS.L,2016-07-11,0.004379668787982313
BP.L,2016-07-11,0.004366669380136858
DGE.L,2016-07-11,0.0083624291630987491
GSK.L,2016-07-11,0.006033262990951911
HSBA.L,2016-07-11,0.016954317005675817
LSEG.L,2016-07-11,0.024588421833787833
NG.L,2016-07-11,0.006734239591760535
RIO.L,2016-07-11,0.031999186142058954
SHEL.L,2016-07-11,-4.758478704851563e-4
ULVR.L,2016-07-11,0.0012316745944434759
VOD.L,2016-07-11,0.008733603254914865
^FTSE,2016-07-11,0.013907604235946683
AZN.L,2016-07-12,-0.017715221521432036
BATS.L,2016-07-12,-0.01639548314265123
BP.L,2016-07-12,0.006081479338779653
DGE.L,2016-07-12,-0.012804302013260362
GSK.L,2016-07-12,-0.014236448896251662
HSBA.L,2016-07-12,-0.004500166292491616
LSEG.L,2016-07-12,0.0018959157598255369
NG.L,2016-07-12,-0.022625312691479778
RIO.L,2016-07-12,0.016831208891030243
SHEL.L,2016-07-12,0.0030889131965441906
ULVR.L,2016-07-12,-0.019332191717013458
VOD.L,2016-07-12,-0.009830770657990817
^FTSE,2016-07-12,-3.292087513906135e-4
AZN.L,2016-07-13,0.005125499263860949
BATS.L,2016-07-13,-0.005179203430328943
BP.L,2016-07-13,-0.013296945273292053
DGE.L,2016-07-13,-0.004932411948579653
GSK.L,2016-07-13,0.004262135905224863
HSBA.L,2016-07-13,-0.003572801963930908
LSEG.L,2016-07-13,-0.020666620483328454
NG.L,2016-07-13,0.010470817297840853
RIO.L,2016-07-13,-0.010511504968609092
SHEL.L,2016-07-13,-0.009295394483855355
ULVR.L,2016-07-13,0.004452098554374839
VOD.L,2016-07-13,0.005910373739398835
^FTSE,2016-07-13,-0.0015429882087614286
AZN.L,2016-07-14,-0.006578803004582387
BATS.L,2016-07-14,-0.007087182282396514
BP.L,2016-07-14,-0.002306693204027942
DGE.L,2016-07-14,-0.012796516378554335
GSK.L,2016-07-14,-0.010688884810375202
HSBA.L,2016-07-14,0.0035728019639309065
LSEG.L,2016-07-14,0.019908555752386294
NG.L,2016-07-14,-0.01736000086164285
RIO.L,2016-07-14,0.012118821428711663
SHEL.L,2016-07-14,-0.0021578972329295335
ULVR.L,2016-07-14,-0.012853071877530712
VOD.L,2016-07-14,-0.010972445743496673
^FTSE,2016-07-14,-0.002386495959682507
AZN.L,2016-07-15,0.007245380666601389
BATS.L,2016-07-15,0.011335935782384978
BP.L,2016-07-15,0.0054834843990411814
DGE.L,2016-07-15,7.152622428319856e-4
GSK.L,2016-07-15,0.013115785117738612
HSBA.L,2016-07-15,0.0054393031891429465
LSEG.L,2016-07-15,0.006046922459729718
NG.L,2016-07-15,0.0041393679852498545
RIO.L,2016-07-15,-0.008467779000474676
SHEL.L,2016-07-15,9.596926331571054e-4
ULVR.L,2016-07-15,0.007843064737453288
VOD.L,2016-07-15,0.0057206651107886055
^FTSE,2016-07-15,0.00220662444543901
AZN.L,2016-07-18,0.005537782305860989
BATS.L,2016-07-18,-0.012172930910933213
BP.L,2016-07-18,-0.01732073153436116
DGE.L,2016-07-18,0.0038057669147165997
GSK.L,2016-07-18,0.0012115031105711974
HSBA.L,2016-07-18,0.011409787350279409
LSEG.L,2016-07-18,0.013101318837341237
NG.L,2016-07-18,0.003207006624130453
RIO.L,2016-07-18,-0.0028384692450772533
SHEL.L,2016-07-18,-0.006735731179550558
ULVR.L,2016-07-18,-0.0018152915332451715
VOD.L,2016-07-18,-0.009700342160315404
^FTSE,2016-07-18,0.003920766862086846
AZN.L,2016-07-19,0.0014345333918249223
BATS.L,2016-07-19,0.002613453842052421
BP.L,2016-07-19,0.0077596496404049725
DGE.L,2016-07-19,-0.004521029157548551
GSK.L,2016-07-19,0.0015123177919458386
HSBA.L,2016-07-19,0.004732953536427455
LSEG.L,2016-07-19,0.011829983502814764
NG.L,2016-07-19,0
RIO.L,2016-07-19,-0.0353380720462234
SHEL.L,2016-07-19,0.011519257125638626
ULVR.L,2016-07-19,-0.0022387529719701733
VOD.L,2016-07-19,-0.004440601909437114
^FTSE,2016-07-19,2.9866794755885887e-4
AZN.L,2016-07-20,0.009986340711044778
BATS.L,2016-07-20,0.0022948500600674187
BP.L,2016-07-20,-0.0035395695891836192
DGE.L,2016-07-20,0.006418436913256951
GSK.L,2016-07-20,0.0075263753337348445
HSBA.L,2016-07-20,0.01639128102182161
LSEG.L,2016-07-20,0.011328488666786226
NG.L,2016-07-20,0.005474451152403694
RIO.L,2016-07-20,-0.016115755258401036
SHEL.L,2016-07-20,-0.0052632571364271555
ULVR.L,2016-07-20,0.0015396608952999728
VOD.L,2016-07-20,0.004219138181619815
^FTSE,2016-07-20,0.004707167406622291
AZN.L,2016-07-21,-0.012194493107171168
BATS.L,2016-07-21,-0.005850825931950371
BP.L,2016-07-21,-8.870916777158013e-4
DGE.L,2016-07-21,-0.0011852546533611158
GSK.L,2016-07-21,-0.017549530898809233
HSBA.L,2016-07-21,-0.005366166004497702
LSEG.L,2016-07-21,-0.00656205975645208
NG.L,2016-07-21,-0.005017057618821466
RIO.L,2016-07-21,0.016115755258401053
SHEL.L,2016-07-21,-9.598000190229204e-4
ULVR.L,2016-07-21,-0.011534618392955262
VOD.L,2016-07-21,-0.0024405713726976803
^FTSE,2016-07-21,-0.004333957869556803
AZN.L,2016-07-22,0.01948400828680751
BATS.L,2016-07-22,0.008658968235836187
BP.L,2016-07-22,0.0028795136899265896
DGE.L,2016-07-22,0.014602244714986813
GSK.L,2016-07-22,0.013040433250004651
HSBA.L,2016-07-22,0.0022309114549281775
LSEG.L,2016-07-22,0.0018270584358808734
NG.L,2016-07-22,0.008650350435689139
RIO.L,2016-07-22,-0.005907319567947401
SHEL.L,2016-07-22,0.00455077981980681
ULVR.L,2016-07-22,0.006908634475085854
VOD.L,2016-07-22,0.045378580683572076
^FTSE,2016-07-22,0.004556848765386432
AZN.L,2016-07-25,0.00884976912691082
BATS.L,2016-07-25,-0.0021834288493641015
BP.L,2016-07-25,-0.026333558810301264
DGE.L,2016-07-25,-0.002575467661025941
GSK.L,2016-07-25,-0.0015076846347895389
HSBA.L,2016-07-25,-0.0077283375111397495
LSEG.L,2016-07-25,-0.0025587817304694943
NG.L,2016-07-25,0.010371959920089869
RIO.L,2016-07-25,-0.005303722275231134
SHEL.L,2016-07-25,-0.025905746405999353
ULVR.L,2016-07-25,-0.008041260115831762
VOD.L,2016-07-25,-0.0027632529714794293
^FTSE,2016-07-25,-0.0030355665461930014
AZN.L,2016-07-26,-0.0032288304460427286
BATS.L,2016-07-26,-0.004382239663062027
BP.L,2016-07-26,-0.01314380506883404
DGE.L,2016-07-26,0.012578802287296345
GSK.L,2016-07-26,0.006016782283594045
HSBA.L,2016-07-26,0.008538605286039322
LSEG.L,2016-07-26,-0.0055055978299776535
NG.L,2016-07-26,-0.005398108611676258
RIO.L,2016-07-26,0.030378391009615837
SHEL.L,2016-07-26,0.010006187427376122
ULVR.L,2016-07-26,0.00733856290616317
VOD.L,2016-07-26,-0.010054648039198368
^FTSE,2016-07-26,0.0020693469905514223
AZN.L,2016-07-27,0.011041595763729201
BATS.L,2016-07-27,-0.007451241139168017
BP.L,2016-07-27,-0.0012661837390779143
DGE.L,2016-07-27,-0.010237298220130262
GSK.L,2016-07-27,0.017541860715786752
HSBA.L,2016-07-27,0.0074618284931584206
LSEG.L,2016-07-27,0.01170895694857675
NG.L,2016-07-27,-0.006788898692353447
RIO.L,2016-07-27,0.013731219996883738
SHEL.L,2016-07-27,-0.007556420666469723
ULVR.L,2016-07-27,-0.008756005134382664
VOD.L,2016-07-27,0.0012891956672562205
^FTSE,2016-07-27,0.003918532374832542
AZN.L,2016-07-28,0.06939083280108317
BATS.L,2016-07-28,0.007555950453516813
BP.L,2016-07-28,-0.017195854982289784
DGE.L,2016-07-28,0.024943592831447852
GSK.L,2016-07-28,0.0017667388386138718
HSBA.L,2016-07-28,-0.013757238063867428
LSEG.L,2016-07-28,-3.637983270630729e-4
NG.L,2016-07-28,0
RIO.L,2016-07-28,0.0016269296997426103
SHEL.L,2016-07-28,-0.029297046673037733
ULVR.L,2016-07-28,0.00042546315397797263
VOD.L,2016-07-28,-0.013402808575791124
^FTSE,2016-07-28,-0.0043499017759756915
AZN.L,2016-07-29,0.0041686476057482425
BATS.L,2016-07-29,0.008743530666949127
BP.L,2016-07-29,4.6871436765891656e-4
DGE.L,2016-07-29,-0.014243299621393679
GSK.L,2016-07-29,-0.006789624724051507
HSBA.L,2016-07-29,0.0085194923126779391
LSEG.L,2016-07-29,0.009777277453274294
NG.L,2016-07-29,-0.01648373917988835
RIO.L,2016-07-29,4.0631918294118524e-4
SHEL.L,2016-07-29,-0.02061948418446996
